dtt,Var2_1,Var2_2,Var2_3,Var2_4
16-Jan-2016 12:00:00,0.9180694,11.29943,89.43703,6.388348
16-Jan-2016 13:00:00,0.9166561,10.89918,77.11924,6.576522
16-Jan-2016 14:00:00,0.8766426,10.98901,90.22418,6.824069
16-Jan-2016 15:00:00,0.8079827,7.104795,72.60377,7.067129
16-Jan-2016 16:00:00,0.767767,9.90099,78.4789,7.240486
16-Jan-2016 17:00:00,0.8182613,9.950249,86.46274,7.344154
16-Jan-2016 18:00:00,0.8354678,10.15228,83.1607,7.330948
16-Jan-2016 19:00:00,0.9662107,10.92896,79.81819,7.15512
16-Jan-2016 20:00:00,1.104463,7.619048,70.77156,6.922451
16-Jan-2016 21:00:00,0.9018926,8.602151,75.98916,6.69207
16-Jan-2016 22:00:00,1.010583,10.05025,85.91486,6.455896
16-Jan-2016 23:00:00,0.9716137,9.975062,85.72662,6.29052
17-Jan-2016 00:00:00,0.8924931,9.90099,83.22877,6.270221
17-Jan-2016 01:00:00,0.9024571,9.950249,81.92226,6.407983
17-Jan-2016 02:00:00,0.8101929,10.75269,81.51777,6.609868
17-Jan-2016 03:00:00,0.7188397,7.220217,83.10441,6.88995
17-Jan-2016 04:00:00,0.8142599,9.132421,88.54398,7.181992
17-Jan-2016 05:00:00,0.7818958,9.302325,86.12706,7.412105
17-Jan-2016 06:00:00,0.938022,9.68523,75.32898,7.43528
17-Jan-2016 07:00:00,1.143719,9.803922,66.89132,7.364782
17-Jan-2016 08:00:00,1.061912,9.950249,61.36638,7.218232
